source_file,canonical_url,title,primary_content_mode,intended_audience,intended_user_outcome,primary_topic,secondary_topic,business_relevance_0_5,search_relevance_0_5,originality_or_first_hand_value_0_5,evidence_requirement_0_5,existing_evidence_quality_0_5,present_internal_link_support,present_external_link_support,impressions,clicks,average_position,click_through_rate,indexed_status,recommended_treatment,classification_confidence,mode_signals,field_provenance,search_metrics_status,query_language,query_language_status,seo_title,markdown_h1,rendered_h1_status,opening_paragraph,headings,internal_anchor_text,search_snippet,search_snippet_status,title_body_token_overlap_0_1,title_delivery_correspondence_status
src/lib/posts/brittle-brain-blazing-light-calcutta-room.md,https://www.suvroghosh.in/blog/personal/brittle-brain-blazing-light-calcutta-room,"The Room, the Light, and the Brittle Brain",personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal,Unfamiliar,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,Some days the room stops being a room and becomes an accusation.,,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/brownian-motion-laboratory.md,https://www.suvroghosh.in/blog/visualizations/brownian-motion-laboratory,The Particle That Could Not Make Up Its Mind,interactive visualization,"visual learners, educators, students, and technical readers",explore a concept through an interactive or visual model,Visualizations,Brownian Motion,3,4,5,4,2,NO LINKS DETECTED,YES — 20 link(s),,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HIGH,explicit visualization metadata or interactive markup,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,One particle tells a terrible story,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,import BrownianMotionLab from '$lib/components/visualizations/brownian-motion/BrownianMotionLab.svelte'; import ComparisonView from '$lib/components/visualizations/brownian-motion/ComparisonView.svelte'; import InfiniteWiggle from '$lib/components/visualizations/brownian-motion/InfiniteWiggle.svelte'; import MysteryProcess from '$lib/components/visualizatio…,"One particle tells a terrible story | The crowd becomes a bell curve | A bead in water, with the assumptions left visible | Why the mean-square displacement matters | Randomness is not the absence of law | Direction can matter | A boundary changes what can be inferred | Put the randomness on a landscape | Add a current | Put the particle in a trap | Give it back its mass | Let the noise remember | Tell the particle where it must finish | Stop asking where it is; ask when it arrives | A family resemblance can be misleading | An idealized active particle | Relatives who are not quite Brownian | Geometric Brownian motion: multiplicative noise | Lévy flight: rare jumps rule the scale | The path remains ragged under the microscope | How the laboratory keeps its accounts | A fixed physical clock | Reproducibility is more than a seed | Workers do heavy work; the main thread stays interruptible | Numerical honesty and finite resolution | What survives all thirteen experiments | References and further reading",,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.500,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta_morning_malaise.md,https://www.suvroghosh.in/blog/personal-essay/calcutta_morning_malaise,Calcutta Morning Malaise,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Moving Slower,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"The captive cock on the neighbor's rooftop announces, with the shrill, unearned authority of a municipal alarm clock that has never once questioned its own purpose, that morning has arrived and someone, anyone, must feed it, and I lie here in this gelatinous half-state between the counterfeit death of sleep and the even more counterfeit resurrection of cons…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.667,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-anti-motivation.md,https://www.suvroghosh.in/blog/society/calcutta-anti-motivation,I Am Probably the Least Motivational Blogger in India,current-affairs analysis,readers seeking contextual analysis of public events,"understand an event, policy, or geopolitical development in context",Society,Immediate,1,3,4,5,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,"political, economic, geopolitical, or current-event metadata",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,I am probably the least motivational blogger in India.,,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-bengalis-guide-to-ai-tribes.md,https://www.suvroghosh.in/blog/artificial-intelligence/calcutta-bengalis-guide-to-ai-tribes,A Calcutta Bengali’s Guide to the Various Schools of AI,search-oriented technical explainer,"technical practitioners, students, and technically curious readers",understand or apply a technical concept,Artificial Intelligence,Expert Systems,3,5,4,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,technical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms used: Artificial Intelligence [AI, machines doing tasks that would look intelligent if humans did them]; Good Old-Fashioned Artificial Intelligence [GOFAI, the older rule-and-symbol school of AI]; Machine Learning [ML, systems learning patterns from data rather than being hand-coded for every rule]; Deep Learning [DL, large layered neural networks …",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.800,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-carbohydrate-problem.md,https://www.suvroghosh.in/blog/health-and-society/calcutta-carbohydrate-problem,Calcutta’s Sugar Problem Is Not Only Sugar,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Health & Society,Insulin Resistance,2,2,4,2,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms expanded in this post: IT: Information Technology. the practice of building, operating, and supporting computing systems.",Related Posts,Failing Well Without Looking Successful | Political Promises and the Hard Floor of Reality | Pests we love | The Range Limit of Kinship,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-drain-worm.md,https://www.suvroghosh.in/blog/essay/calcutta-drain-worm,Tubifex in Trouble: A Billing Cliff,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Essay,Drain Worm,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",MEDIUM,"essay, ideas, society, culture, or commentary category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"I feel like an ugly but harried and terrified Calcutta drain worm if there is such a thing, a pinkish-grey, segmented, hermaphroditic Tubifex tubifex, writhing in the anaerobic muck of a Tollygunge sewer outflow, my cuticle glistening with the effluvia of a city that cannot decide whether it is a metropolis or a compost heap, and I am late, I am always late…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.750,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-fish-field-guide.md,https://www.suvroghosh.in/blog/food/calcutta-fish-field-guide,The Fish Bengalis Eat,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,food,Frequent Eating,1,2,4,2,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",LOW,fallback classification; no stronger explicit mode signal,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,Acronyms expanded in this post: No central technical acronyms need expansion here.,Related Posts,Pests we love | Failing Well Without Looking Successful | Political Promises and the Hard Floor of Reality | The English Medium Urine Stain,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.667,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-footpath-simulator-ekdom-side-diye-jaan.md,https://www.suvroghosh.in/blog/games/calcutta-footpath-simulator-ekdom-side-diye-jaan,Calcutta Footpath Simulator: Ekdom Side Diye Jaan,satire,"direct, subscriber, social, and recommendation-driven readers",experience social or cultural critique through satire,Games,Calcutta,0,0,5,0,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS SATIRE; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit satire category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,Cross one Calcutta neighbourhood. Choose any side you like. It will shortly become the wrong one.,About the game | How to walk | Food and effects | Accessibility | Technical notes | Privacy and saved scores,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.286,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-landfill-and-the-man-who-felt-like-it.md,https://www.suvroghosh.in/blog/personal/calcutta-landfill-and-the-man-who-felt-like-it,Dead Body in Stagnant Water,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal,Bipolar Depression,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Some mornings I wake up in Calcutta and feel not like a man, but like something the city forgot to dispose of properly.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-smog-and-the-coming-winter.md,https://www.suvroghosh.in/blog/satire/calcutta-smog-and-the-coming-winter,Calcutta Smog and the Coming Winter,satire,"direct, subscriber, social, and recommendation-driven readers",experience social or cultural critique through satire,Satire,Past Winters,1,0,5,0,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS SATIRE; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,explicit satire category or tag,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,Acronyms expanded in this post: AQI: Air Quality Index. a public-health number that summarizes pollution risk.,Related Posts,Political Promises and the Hard Floor of Reality | Failing Well Without Looking Successful | Pests we love | The English Medium Urine Stain,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/calcutta-summer-of-2026.md,https://www.suvroghosh.in/blog/climate/calcutta-summer-of-2026,The Calcutta Summer of 2026,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Climate,Cooling,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",LOW,fallback classification; no stronger explicit mode signal,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"IMD: India Meteorological Department, India’s national weather forecasting agency.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
