source_file,canonical_url,title,primary_content_mode,audit_scope,evidence_requirement_0_5,existing_evidence_quality_0_5,factual_risk_cues,claim_candidate_count_heuristic,claim_candidate_samples_heuristic,external_link_count,source_or_reference_link_count,primary_or_institutional_source_count_heuristic,source_domains,external_source_urls_sanitized,reference_section_urls_sanitized,source_dates_detected_in_reference_section,local_citation_syntax_issue_count,broken_citation_status,source_to_claim_correspondence_status,author_experience_signal,first_hand_example_signal,methodology_signal,reproducible_calculation_signal,code_signal,data_signal,review_date,review_date_status,substantive_modification_date,fact_inference_opinion_distinction_signal,evidence_gap_0_5_heuristic,recommended_editorial_review,assessment_status
src/lib/posts/database-first-principles.md,https://www.suvroghosh.in/blog/healthcare-it/database-first-principles,Databases and Data Warehouses,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,35,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | a data pipeline pattern where raw data is loaded before transformation. | a data pipeline pattern for pulling, reshaping, and loading data.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-23,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/democracy_on_installments.md,https://www.suvroghosh.in/blog/personal-essay/democracy_on_installments,Democracy on Installments,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,3,"My mind seized this connection and ran with it, because the manic part of the brain is a dishonest tour guide who insists that every alley leads to Rome, every smell proves a theo… | The smoke drifted backward into the astronomical structures, filling the calibrated spaces, softening the angles and erasing the shadow lines built to distinguish one degree of ce… | “Science News This Week,” Live Science, July 2026, reporting the detection of erythrulose near the Milky Way’s centre.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 11 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/depression-arrives-as-weather.md,https://www.suvroghosh.in/blog/mental-health/depression-arrives-as-weather,Depression Arrives as Weather,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,2,Opening WhatsApp feels like entering Writers’ Building in 1987 with three missing forms and no correct counter. | Sleep behaves like a tenant who paid once in 2019 and now refuses to leave or stay properly.,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 29 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/depression-as-mathematics.md,https://www.suvroghosh.in/blog/mental-health-systems/depression-as-mathematics,Depression as Mathematics,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,16,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | Another says sleep loss increases activation, which further reduces sleep, which increases activation again, and soon the system is not walking but galloping with a torch in its t… | In mathematics, as in healthcare data, a snapshot can lie without saying anything false.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 11 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/depressive-mind-government-office-after-rain.md,https://www.suvroghosh.in/blog/personal-essay/depressive-mind-government-office-after-rain,The Damp Government Office Inside My Head,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,1,Every foolish sentence I spoke in 1999 has supporting documents.,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 20 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/dhhur.md,https://www.suvroghosh.in/blog/essay/dhhur,"Dhhur, or The Recyclable Meat Hypothesis",evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | attributed_or_research_claims,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 110 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-08-03,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/do-not-let-it-wake-facing-the-city.md,https://www.suvroghosh.in/blog/short-fiction/do-not-let-it-wake-facing-the-city,Do Not Let It Wake Facing the City,fiction,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,dated_claims | attributed_or_research_claims,3,"Mr Dutta had a moustache like a wet paintbrush and the expression of a man who had misplaced his patience in 1998. | Under them were dates: 1943, 1962, 1989, 2004. | ""My father mentioned this."" ""Your father wrote the 2004 warning,"" said Prabir.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 14 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/do-not-sell-your-pressure-cooker-for-rtx-spark.md,https://www.suvroghosh.in/blog/technology/do-not-sell-your-pressure-cooker-for-rtx-spark,Do Not Sell Your Pressure Cooker for RTX Spark,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,6,"It is NVIDIA’s product branding for hardware and platforms associated with real-time ray tracing, advanced graphics, and AI acceleration. | FP4: 4-bit Floating Point, a compact number format used in some AI workloads to reduce memory and compute cost. | LPDDR5X: Low-Power Double Data Rate 5X, fast low-power memory commonly used in modern laptops and compact systems.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 9 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/dogs-bad-people-myth-science.md,https://www.suvroghosh.in/blog/science/dogs-bad-people-myth-science,Dogs Detect Violations.,search-oriented scientific explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,scientific_or_mathematical | technical | dated_claims | attributed_or_research_claims,13,"software that generates, classifies, predicts, summarizes, or acts on patterns in data. | What the research suggests is both narrower and more interesting: dogs are unusually skilled at monitoring reliability, tension, social disruption, and violations of expectation i… | In the Kyoto University study commonly cited in this area, dogs followed a human pointing cue when it led to the expected outcome, then reduced their compliance after being misled…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/domain-coloring-complex-functions-explorer.md,https://www.suvroghosh.in/blog/visualizations/domain-coloring-complex-functions-explorer,Every Complex Number Has a Colour: An Interactive Domain-Colouring Explorer,interactive visualization,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical,3,"Repeating the scale lets the same image show behaviour across many orders of magnitude. | Periodicity becomes geometry The complex sine retains the familiar real zeros at integer multiples of $\pi$, but the image also shows what happens away from the real axis. | What the picture does not prove Domain colouring is an instrument for inspection, intuition, and conjecture.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/double-pendulum-chaos.md,https://www.suvroghosh.in/blog/visualizations/double-pendulum-chaos,The Machine That Misplaces Tomorrow: A Double-Pendulum Atlas of Chaos,interactive visualization,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical,5,"Both are physically invisible at this scale, which is why a magnified inset shows the offset without pretending the mechanism itself has moved by that much on screen. | Reduce the perturbation by powers of ten and the initial agreement usually lasts longer along a sensitive trajectory. | Numerical incompetence can cause disagreement much earlier for entirely avoidable reasons.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-08-02,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/drakes-equation-alien-arithmetic-bipolar-bengali-calcutta.md,https://www.suvroghosh.in/blog/science/drakes-equation-alien-arithmetic-bipolar-bengali-calcutta,"Drake’s Equation, Alien Arithmetic, and the Bengali Who Refuses to Be Fooled by the Sky",search-oriented scientific explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,7,"JWST — James Webb Space Telescope, a powerful space telescope used to study early galaxies, stars, planets, and planetary atmospheres. | AI — Artificial Intelligence, computer systems that perform tasks usually associated with human intelligence, including pattern recognition and prediction. | Another says he saw a flying saucer over Dum Dum in 1998, though on further cross-examination it turns out to have been a plastic water tank on a neighboring roof.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 49 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/driving-the-accord.md,https://www.suvroghosh.in/blog/personal/driving-the-accord,Driving the Accord,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,3,"This was 1998 to 2000, when I still believed the future was a large American supermarket aisle and I merely had to choose the correct cereal. | Will the bank demand a document that proves another document that proves your existence to a person who does not look up from his phone? | So here I am, in a room, on the first day of 2026, surrounded by things that do not ask questions.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 87 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,HEURISTIC YES — REQUIRES HUMAN VERIFICATION,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
